year,month,day,minute,second,hour,weekday,timestamp
2018,11,4,13,36,50,True,1541338610796
2018,11,4,13,40,26,True,1541338826796
2018,11,4,13,43,56,True,1541339036796
2018,11,4,13,45,45,True,1541339145796
2018,11,4,13,54,56,True,1541339696796
2018,11,4,13,57,48,True,1541339868796
2018,11,4,14,2,17,True,1541340137796
2018,11,4,14,5,47,True,1541340347796
2018,11,4,14,9,19,True,1541340559796
2018,11,4,14,29,46,True,1541341786796
2018,11,4,14,29,47,True,1541341787796
2018,11,4,14,50,19,True,1541343019796
2018,11,4,15,2,37,True,1541343757796
2018,11,4,15,2,51,True,1541343771796
2018,11,4,15,7,51,True,1541344071796
2018,11,4,15,25,29,True,1541345129796
2018,11,4,15,25,29,True,1541345129796
2018,11,4,15,25,42,True,1541345142796
2018,11,4,15,26,51,True,1541345211796
2018,11,4,15,29,41,True,1541345381796
2018,11,4,15,32,23,True,1541345543796
2018,11,4,15,33,26,True,1541345606796
2018,11,4,15,39,36,True,1541345976796
2018,11,4,16,8,51,True,1541347731796
2018,11,4,16,18,48,True,1541348328796
2018,11,4,16,23,7,True,1541348587796
2018,11,4,16,25,54,True,1541348754796
2018,11,4,16,26,39,True,1541348799796
2018,11,4,16,29,41,True,1541348981796
2018,11,4,16,50,28,True,1541350228796
2018,11,4,17,11,36,True,1541351496796
2018,11,4,17,16,32,True,1541351792796
2018,11,4,17,18,41,True,1541351921796
2018,11,4,17,37,23,True,1541353043796
2018,11,4,18,3,14,True,1541354594796
2018,11,4,18,30,6,True,1541356206796
2018,11,4,18,33,20,True,1541356400796
2018,11,4,18,37,0,True,1541356620796
2018,11,4,18,40,58,True,1541356858796
2018,11,4,18,44,48,True,1541357088796
2018,11,4,19,14,35,True,1541358875796
2018,11,4,19,19,20,True,1541359160796
2018,11,4,19,23,15,True,1541359395796
2018,11,4,19,25,56,True,1541359556796
2018,11,4,19,30,27,True,1541359827796
2018,11,4,19,35,15,True,1541360115796
2018,11,4,19,39,44,True,1541360384796
2018,11,4,19,43,39,True,1541360619796
2018,11,4,19,44,53,True,1541360693796
2018,11,4,19,44,56,True,1541360696796
2018,11,4,19,47,23,True,1541360843796
2018,11,4,19,50,8,True,1541361008796
2018,11,4,19,56,9,True,1541361369796
2018,11,4,20,1,14,True,1541361674796
2018,11,4,20,9,5,True,1541362145796
2018,11,4,20,13,0,True,1541362380796
2018,11,4,20,16,20,True,1541362580796
2018,11,4,20,18,44,True,1541362724796
2018,11,4,20,21,16,True,1541362876796
2018,11,4,20,24,3,True,1541363043796
2018,11,4,20,30,57,True,1541363457796
2018,11,4,20,32,24,True,1541363544796
2018,11,4,20,35,43,True,1541363743796
2018,11,4,20,39,8,True,1541363948796
2018,11,4,20,47,18,True,1541364438796
2018,11,4,20,51,20,True,1541364680796
2018,11,4,20,54,6,True,1541364846796
2018,11,4,21,1,44,True,1541365304796
2018,11,4,22,56,24,True,1541372184796
2018,11,4,22,58,36,True,1541372316796
2018,11,4,23,2,14,True,1541372534796
2018,11,4,23,23,16,True,1541373796796
2018,11,4,23,25,56,True,1541373956796
2018,11,4,23,25,57,True,1541373957796
2018,11,4,23,26,5,True,1541373965796
2018,11,4,23,45,13,True,1541375113796
2018,11,1,20,57,10,False,1541105830796
2018,11,1,21,1,46,False,1541106106796
2018,11,1,21,1,46,False,1541106106796
2018,11,1,21,2,12,False,1541106132796
2018,11,1,21,5,52,False,1541106352796
2018,11,1,21,8,16,False,1541106496796
2018,11,1,21,11,13,False,1541106673796
2018,11,1,21,17,33,False,1541107053796
2018,11,1,21,24,53,False,1541107493796
2018,11,1,21,28,54,False,1541107734796
2018,11,1,21,42,0,False,1541108520796
2018,11,1,21,50,15,False,1541109015796
2018,11,1,21,52,5,False,1541109125796
2018,11,1,21,55,25,False,1541109325796
2018,11,1,22,23,14,False,1541110994796
2018,11,14,0,3,22,False,1542153802796
2018,11,14,0,6,8,False,1542153968796
2018,11,14,0,11,6,False,1542154266796
2018,11,14,0,17,37,False,1542154657796
2018,11,14,0,20,25,False,1542154825796
2018,11,14,0,23,26,False,1542155006796
2018,11,14,0,26,55,False,1542155215796
2018,11,14,0,29,22,False,1542155362796
2018,11,14,0,37,10,False,1542155830796
2018,11,14,0,41,15,False,1542156075796
2018,11,14,0,41,43,False,1542156103796
2018,11,14,0,42,13,False,1542156133796
2018,11,14,0,44,24,False,1542156264796
2018,11,14,0,47,28,False,1542156448796
2018,11,14,0,53,43,False,1542156823796
2018,11,14,0,54,22,False,1542156862796
2018,11,14,0,57,28,False,1542157048796
2018,11,14,0,59,42,False,1542157182796
2018,11,14,2,35,14,False,1542162914796
2018,11,14,2,57,45,False,1542164265796
2018,11,14,3,1,6,False,1542164466796
2018,11,14,3,3,8,False,1542164588796
2018,11,14,3,6,36,False,1542164796796
2018,11,14,3,9,36,False,1542164976796
2018,11,14,3,12,32,False,1542165152796
2018,11,14,3,13,19,False,1542165199796
2018,11,14,3,17,50,False,1542165470796
2018,11,14,3,21,57,False,1542165717796
2018,11,14,3,26,35,False,1542165995796
2018,11,14,3,30,46,False,1542166246796
2018,11,14,3,34,26,False,1542166466796
2018,11,14,3,37,52,False,1542166672796
2018,11,14,3,42,55,False,1542166975796
2018,11,14,3,46,36,False,1542167196796
2018,11,14,3,47,57,False,1542167277796
2018,11,14,3,48,3,False,1542167283796
2018,11,14,3,53,11,False,1542167591796
2018,11,14,3,57,48,False,1542167868796
2018,11,14,4,5,55,False,1542168355796
2018,11,14,4,8,42,False,1542168522796
2018,11,14,4,13,1,False,1542168781796
2018,11,14,4,13,46,False,1542168826796
2018,11,14,4,18,14,False,1542169094796
2018,11,14,4,26,55,False,1542169615796
2018,11,14,4,30,41,False,1542169841796
2018,11,14,4,34,3,False,1542170043796
2018,11,14,4,37,40,False,1542170260796
2018,11,14,4,43,51,False,1542170631796
2018,11,14,4,46,13,False,1542170773796
2018,11,14,4,47,21,False,1542170841796
2018,11,14,4,51,3,False,1542171063796
2018,11,14,4,53,36,False,1542171216796
2018,11,14,4,53,36,False,1542171216796
2018,11,14,4,58,13,False,1542171493796
2018,11,14,4,58,37,False,1542171517796
2018,11,14,5,1,4,False,1542171664796
2018,11,14,5,3,53,False,1542171833796
2018,11,14,5,4,0,False,1542171840796
2018,11,14,5,4,27,False,1542171867796
2018,11,14,5,6,3,False,1542171963796
2018,11,14,5,7,41,False,1542172061796
2018,11,14,5,8,7,False,1542172087796
2018,11,14,5,11,42,False,1542172302796
2018,11,14,5,13,29,False,1542172409796
2018,11,14,5,15,47,False,1542172547796
2018,11,14,5,18,32,False,1542172712796
2018,11,14,5,18,54,False,1542172734796
2018,11,14,5,27,7,False,1542173227796
2018,11,14,5,28,49,False,1542173329796
2018,11,14,5,32,7,False,1542173527796
2018,11,14,5,34,59,False,1542173699796
2018,11,14,5,38,11,False,1542173891796
2018,11,14,5,41,59,False,1542174119796
2018,11,14,5,45,26,False,1542174326796
2018,11,14,5,49,41,False,1542174581796
2018,11,14,5,53,23,False,1542174803796
2018,11,14,5,54,59,False,1542174899796
2018,11,14,5,55,0,False,1542174900796
2018,11,14,5,55,3,False,1542174903796
2018,11,14,5,55,41,False,1542174941796
2018,11,14,5,55,42,False,1542174942796
2018,11,14,5,56,26,False,1542174986796
2018,11,14,5,57,9,False,1542175029796
2018,11,14,5,57,40,False,1542175060796
2018,11,14,5,57,53,False,1542175073796
2018,11,14,6,0,9,False,1542175209796
2018,11,14,6,0,58,False,1542175258796
2018,11,14,6,3,5,False,1542175385796
2018,11,14,6,4,29,False,1542175469796
2018,11,14,6,7,58,False,1542175678796
2018,11,14,6,12,15,False,1542175935796
2018,11,14,6,15,56,False,1542176156796
2018,11,14,6,18,3,False,1542176283796
2018,11,14,6,19,41,False,1542176381796
2018,11,14,6,24,22,False,1542176662796
2018,11,14,6,26,17,False,1542176777796
2018,11,14,6,30,53,False,1542177053796
2018,11,14,6,34,59,False,1542177299796
2018,11,14,6,35,13,False,1542177313796
2018,11,14,6,35,14,False,1542177314796
2018,11,14,6,35,14,False,1542177314796
2018,11,14,6,35,40,False,1542177340796
2018,11,14,6,36,13,False,1542177373796
2018,11,14,6,38,0,False,1542177480796
2018,11,14,6,41,37,False,1542177697796
2018,11,14,6,45,14,False,1542177914796
2018,11,14,6,49,8,False,1542178148796
2018,11,14,6,49,51,False,1542178191796
2018,11,14,6,53,13,False,1542178393796
2018,11,14,6,57,10,False,1542178630796
2018,11,14,6,57,27,False,1542178647796
2018,11,14,7,0,15,False,1542178815796
2018,11,14,7,1,5,False,1542178865796
2018,11,14,7,3,36,False,1542179016796
2018,11,14,7,5,44,False,1542179144796
2018,11,14,7,6,25,False,1542179185796
2018,11,14,7,8,14,False,1542179294796
2018,11,14,7,10,53,False,1542179453796
2018,11,14,7,12,32,False,1542179552796
2018,11,14,7,14,25,False,1542179665796
2018,11,14,7,16,10,False,1542179770796
2018,11,14,7,18,17,False,1542179897796
2018,11,14,7,21,47,False,1542180107796
2018,11,14,7,25,12,False,1542180312796
2018,11,14,7,25,54,False,1542180354796
2018,11,14,7,29,17,False,1542180557796
2018,11,14,7,29,33,False,1542180573796
2018,11,14,7,32,16,False,1542180736796
2018,11,14,7,32,40,False,1542180760796
2018,11,14,7,32,40,False,1542180760796
2018,11,14,7,35,40,False,1542180940796
2018,11,14,7,36,21,False,1542180981796
2018,11,14,7,39,25,False,1542181165796
2018,11,14,7,40,1,False,1542181201796
2018,11,14,7,43,23,False,1542181403796
2018,11,14,7,46,3,False,1542181563796
2018,11,14,7,47,2,False,1542181622796
2018,11,14,7,49,32,False,1542181772796
2018,11,14,7,50,44,False,1542181844796
2018,11,14,7,54,1,False,1542182041796
2018,11,14,7,54,44,False,1542182084796
2018,11,14,7,57,38,False,1542182258796
2018,11,14,7,59,5,False,1542182345796
2018,11,14,8,0,54,False,1542182454796
2018,11,14,8,3,51,False,1542182631796
2018,11,14,8,4,6,False,1542182646796
2018,11,14,8,4,29,False,1542182669796
2018,11,14,8,6,34,False,1542182794796
2018,11,14,8,6,49,False,1542182809796
2018,11,14,8,7,21,False,1542182841796
2018,11,14,8,7,52,False,1542182872796
2018,11,14,8,10,15,False,1542183015796
2018,11,14,8,10,16,False,1542183016796
2018,11,14,8,10,20,False,1542183020796
2018,11,14,8,10,22,False,1542183022796
2018,11,14,8,14,32,False,1542183272796
2018,11,14,8,14,44,False,1542183284796
2018,11,14,8,15,13,False,1542183313796
2018,11,14,8,18,16,False,1542183496796
2018,11,14,8,19,21,False,1542183561796
2018,11,14,8,19,27,False,1542183567796
2018,11,14,8,21,8,False,1542183668796
2018,11,14,8,22,24,False,1542183744796
2018,11,14,8,22,47,False,1542183767796
2018,11,14,8,23,12,False,1542183792796
2018,11,14,8,26,16,False,1542183976796
2018,11,14,8,27,5,False,1542184025796
2018,11,14,8,27,17,False,1542184037796
2018,11,14,8,30,3,False,1542184203796
2018,11,14,8,30,35,False,1542184235796
2018,11,14,8,30,36,False,1542184236796
2018,11,14,8,31,49,False,1542184309796
2018,11,14,8,33,3,False,1542184383796
2018,11,14,8,34,22,False,1542184462796
2018,11,14,8,34,35,False,1542184475796
2018,11,14,8,38,26,False,1542184706796
2018,11,14,8,39,11,False,1542184751796
2018,11,14,8,42,48,False,1542184968796
2018,11,14,8,42,49,False,1542184969796
2018,11,14,8,47,8,False,1542185228796
2018,11,14,8,47,17,False,1542185237796
2018,11,14,8,47,40,False,1542185260796
2018,11,14,8,49,58,False,1542185398796
2018,11,14,8,52,50,False,1542185570796
2018,11,14,8,54,23,False,1542185663796
2018,11,14,8,54,49,False,1542185689796
2018,11,14,8,56,25,False,1542185785796
2018,11,14,8,56,45,False,1542185805796
2018,11,14,8,56,56,False,1542185816796
2018,11,14,8,57,26,False,1542185846796
2018,11,14,8,59,20,False,1542185960796
2018,11,14,9,0,6,False,1542186006796
2018,11,14,9,2,39,False,1542186159796
2018,11,14,9,3,1,False,1542186181796
2018,11,14,9,4,28,False,1542186268796
2018,11,14,9,6,36,False,1542186396796
2018,11,14,9,7,5,False,1542186425796
2018,11,14,9,7,48,False,1542186468796
2018,11,14,9,10,15,False,1542186615796
2018,11,14,9,10,49,False,1542186649796
2018,11,14,9,11,7,False,1542186667796
2018,11,14,9,11,10,False,1542186670796
2018,11,14,9,12,17,False,1542186737796
2018,11,14,9,14,48,False,1542186888796
2018,11,14,9,15,26,False,1542186926796
2018,11,14,9,17,19,False,1542187039796
2018,11,14,9,19,37,False,1542187177796
2018,11,14,9,22,56,False,1542187376796
2018,11,14,9,26,16,False,1542187576796
2018,11,14,9,26,21,False,1542187581796
2018,11,14,9,29,29,False,1542187769796
2018,11,14,9,29,50,False,1542187790796
2018,11,14,9,34,36,False,1542188076796
2018,11,14,9,34,51,False,1542188091796
2018,11,14,9,35,50,False,1542188150796
2018,11,14,9,40,27,False,1542188427796
2018,11,14,9,43,16,False,1542188596796
2018,11,14,9,45,5,False,1542188705796
2018,11,14,9,47,2,False,1542188822796
2018,11,14,9,47,30,False,1542188850796
2018,11,14,9,51,42,False,1542189102796
2018,11,14,9,52,46,False,1542189166796
2018,11,14,9,56,29,False,1542189389796
2018,11,14,9,57,58,False,1542189478796
2018,11,14,10,0,6,False,1542189606796
2018,11,14,10,1,17,False,1542189677796
2018,11,14,10,5,7,False,1542189907796
2018,11,14,10,10,31,False,1542190231796
2018,11,14,10,13,14,False,1542190394796
2018,11,14,10,16,23,False,1542190583796
2018,11,14,10,21,5,False,1542190865796
2018,11,14,10,27,18,False,1542191238796
2018,11,14,10,30,29,False,1542191429796
2018,11,14,10,34,57,False,1542191697796
2018,11,14,10,37,52,False,1542191872796
2018,11,14,10,41,48,False,1542192108796
2018,11,14,10,44,34,False,1542192274796
2018,11,14,10,48,35,False,1542192515796
2018,11,14,10,52,54,False,1542192774796
2018,11,14,10,56,44,False,1542193004796
2018,11,14,10,56,55,False,1542193015796
2018,11,14,10,57,23,False,1542193043796
2018,11,14,11,0,6,False,1542193206796
2018,11,14,11,3,13,False,1542193393796
2018,11,14,11,3,16,False,1542193396796
2018,11,14,11,5,54,False,1542193554796
2018,11,14,11,7,7,False,1542193627796
2018,11,14,11,9,7,False,1542193747796
2018,11,14,11,9,39,False,1542193779796
2018,11,14,11,11,17,False,1542193877796
2018,11,14,11,13,26,False,1542194006796
2018,11,14,11,13,51,False,1542194031796
2018,11,14,11,14,43,False,1542194083796
2018,11,14,11,15,41,False,1542194141796
2018,11,14,11,17,1,False,1542194221796
2018,11,14,11,17,46,False,1542194266796
2018,11,14,11,18,9,False,1542194289796
2018,11,14,11,21,30,False,1542194490796
2018,11,14,11,22,41,False,1542194561796
2018,11,14,11,23,20,False,1542194600796
2018,11,14,11,26,55,False,1542194815796
2018,11,14,11,27,8,False,1542194828796
2018,11,14,11,30,54,False,1542195054796
2018,11,14,11,32,12,False,1542195132796
2018,11,14,11,33,22,False,1542195202796
2018,11,14,11,36,5,False,1542195365796
2018,11,14,11,36,41,False,1542195401796
2018,11,14,11,40,30,False,1542195630796
2018,11,14,11,40,43,False,1542195643796
2018,11,14,11,43,37,False,1542195817796
2018,11,14,11,45,58,False,1542195958796
2018,11,14,11,47,47,False,1542196067796
2018,11,14,11,49,59,False,1542196199796
2018,11,14,11,53,14,False,1542196394796
2018,11,14,11,53,33,False,1542196413796
2018,11,14,11,56,6,False,1542196566796
2018,11,14,11,56,49,False,1542196609796
2018,11,14,11,57,20,False,1542196640796
2018,11,14,11,57,31,False,1542196651796
2018,11,14,11,58,20,False,1542196700796
2018,11,14,12,0,44,False,1542196844796
2018,11,14,12,3,49,False,1542197029796
2018,11,14,12,4,21,False,1542197061796
2018,11,14,12,7,0,False,1542197220796
2018,11,14,12,8,19,False,1542197299796
2018,11,14,12,8,20,False,1542197300796
2018,11,14,12,9,1,False,1542197341796
2018,11,14,12,9,2,False,1542197342796
2018,11,14,12,9,18,False,1542197358796
2018,11,14,12,11,10,False,1542197470796
2018,11,14,12,11,39,False,1542197499796
2018,11,14,12,14,41,False,1542197681796
2018,11,14,12,14,46,False,1542197686796
2018,11,14,12,18,7,False,1542197887796
2018,11,14,12,18,35,False,1542197915796
2018,11,14,12,19,14,False,1542197954796
2018,11,14,12,21,24,False,1542198084796
2018,11,14,12,22,15,False,1542198135796
2018,11,14,12,22,47,False,1542198167796
2018,11,14,12,26,40,False,1542198400796
2018,11,14,12,30,20,False,1542198620796
2018,11,14,12,33,18,False,1542198798796
2018,11,14,12,36,49,False,1542199009796
2018,11,14,12,43,16,False,1542199396796
2018,11,14,12,47,16,False,1542199636796
2018,11,14,12,50,44,False,1542199844796
2018,11,14,12,53,5,False,1542199985796
2018,11,14,12,55,43,False,1542200143796
2018,11,14,12,56,28,False,1542200188796
2018,11,14,12,58,0,False,1542200280796
2018,11,14,12,59,29,False,1542200369796
2018,11,14,13,1,52,False,1542200512796
2018,11,14,13,2,9,False,1542200529796
2018,11,14,13,7,11,False,1542200831796
2018,11,14,13,7,37,False,1542200857796
2018,11,14,13,8,45,False,1542200925796
2018,11,14,13,11,26,False,1542201086796
2018,11,14,13,12,1,False,1542201121796
2018,11,14,13,12,28,False,1542201148796
2018,11,14,13,16,8,False,1542201368796
2018,11,14,13,19,47,False,1542201587796
2018,11,14,13,19,55,False,1542201595796
2018,11,14,13,19,59,False,1542201599796
2018,11,14,13,23,15,False,1542201795796
2018,11,14,13,27,13,False,1542202033796
2018,11,14,13,30,0,False,1542202200796
2018,11,14,13,33,31,False,1542202411796
2018,11,14,13,36,52,False,1542202612796
2018,11,14,13,40,17,False,1542202817796
2018,11,14,13,40,18,False,1542202818796
2018,11,14,13,40,39,False,1542202839796
2018,11,14,15,9,53,False,1542208193796
2018,11,14,15,10,59,False,1542208259796
2018,11,14,15,13,13,False,1542208393796
2018,11,14,15,14,54,False,1542208494796
2018,11,14,15,15,38,False,1542208538796
2018,11,14,15,17,6,False,1542208626796
2018,11,14,15,17,53,False,1542208673796
2018,11,14,15,20,13,False,1542208813796
2018,11,14,15,20,15,False,1542208815796
2018,11,14,15,20,34,False,1542208834796
2018,11,14,15,21,1,False,1542208861796
2018,11,14,15,24,12,False,1542209052796
2018,11,14,15,24,56,False,1542209096796
2018,11,14,15,26,37,False,1542209197796
2018,11,14,15,27,30,False,1542209250796
2018,11,14,15,27,59,False,1542209279796
2018,11,14,15,28,9,False,1542209289796
2018,11,14,15,32,8,False,1542209528796
2018,11,14,15,34,47,False,1542209687796
2018,11,14,15,37,16,False,1542209836796
2018,11,14,15,38,24,False,1542209904796
2018,11,14,15,42,26,False,1542210146796
2018,11,14,15,43,22,False,1542210202796
2018,11,14,15,45,40,False,1542210340796
2018,11,14,15,46,32,False,1542210392796
2018,11,14,15,47,46,False,1542210466796
2018,11,14,15,47,47,False,1542210467796
2018,11,14,15,47,47,False,1542210467796
2018,11,14,15,48,7,False,1542210487796
2018,11,14,15,48,19,False,1542210499796
2018,11,14,15,50,23,False,1542210623796
2018,11,14,15,51,27,False,1542210687796
2018,11,14,15,52,11,False,1542210731796
2018,11,14,15,57,29,False,1542211049796
2018,11,14,16,6,44,False,1542211604796
2018,11,14,16,11,54,False,1542211914796
2018,11,14,16,15,14,False,1542212114796
2018,11,14,16,18,28,False,1542212308796
2018,11,14,16,19,2,False,1542212342796
2018,11,14,16,21,40,False,1542212500796
2018,11,14,16,25,4,False,1542212704796
2018,11,14,16,26,21,False,1542212781796
2018,11,14,16,27,47,False,1542212867796
2018,11,14,16,31,12,False,1542213072796
2018,11,14,16,34,43,False,1542213283796
2018,11,14,16,39,20,False,1542213560796
2018,11,14,16,40,35,False,1542213635796
2018,11,14,16,42,10,False,1542213730796
2018,11,14,16,42,22,False,1542213742796
2018,11,14,16,44,59,False,1542213899796
2018,11,14,16,51,11,False,1542214271796
2018,11,14,16,55,37,False,1542214537796
2018,11,14,17,0,36,False,1542214836796
2018,11,14,17,4,18,False,1542215058796
2018,11,14,17,9,30,False,1542215370796
2018,11,14,17,13,34,False,1542215614796
2018,11,14,17,17,7,False,1542215827796
2018,11,14,17,22,11,False,1542216131796
2018,11,14,17,27,22,False,1542216442796
2018,11,14,17,30,29,False,1542216629796
2018,11,14,17,30,51,False,1542216651796
2018,11,14,17,34,23,False,1542216863796
2018,11,14,17,36,43,False,1542217003796
2018,11,14,17,38,4,False,1542217084796
2018,11,14,17,40,24,False,1542217224796
2018,11,14,17,41,21,False,1542217281796
2018,11,14,17,45,29,False,1542217529796
2018,11,14,17,48,54,False,1542217734796
2018,11,14,17,52,31,False,1542217951796
2018,11,14,17,53,14,False,1542217994796
2018,11,14,17,57,13,False,1542218233796
2018,11,14,18,0,3,False,1542218403796
2018,11,14,18,5,51,False,1542218751796
